Date,Close
2020-01-17 00:00:00-05:00,95.5999984741211
2020-01-21 00:00:00-05:00,98.25
2020-01-22 00:00:00-05:00,101.41999816894531
2020-01-23 00:00:00-05:00,102.80000305175781
2020-01-24 00:00:00-05:00,98.0999984741211
2020-01-27 00:00:00-05:00,95.97000122070312
2020-01-28 00:00:00-05:00,99.41999816894531
2020-01-29 00:00:00-05:00,103.4800033569336
2020-01-30 00:00:00-05:00,104.75
2020-01-31 00:00:00-05:00,101.70999908447266
2020-02-03 00:00:00-05:00,101.98999786376953
2020-02-04 00:00:00-05:00,107.1500015258789
2020-02-05 00:00:00-05:00,107.05999755859375
2020-02-06 00:00:00-05:00,108.73999786376953
2020-02-07 00:00:00-05:00,105.83999633789062
2020-02-10 00:00:00-05:00,109.69999694824219
2020-02-11 00:00:00-05:00,110.43000030517578
2020-02-12 00:00:00-05:00,110.0
2020-02-13 00:00:00-05:00,112.0199966430664
2020-02-14 00:00:00-05:00,111.7699966430664
2020-02-18 00:00:00-05:00,117.23999786376953
2020-02-19 00:00:00-05:00,117.36000061035156
2020-02-20 00:00:00-05:00,115.9000015258789
2020-02-21 00:00:00-05:00,113.54000091552734
2020-02-24 00:00:00-05:00,114.26000213623047
2020-02-25 00:00:00-05:00,118.4000015258789
2020-02-26 00:00:00-05:00,116.86000061035156
2020-02-27 00:00:00-05:00,135.14999389648438
2020-02-28 00:00:00-05:00,124.95999908447266
2020-03-02 00:00:00-05:00,124.48999786376953
2020-03-03 00:00:00-05:00,123.58000183105469
2020-03-04 00:00:00-05:00,124.63999938964844
2020-03-05 00:00:00-05:00,134.3300018310547
2020-03-06 00:00:00-05:00,135.89999389648438
2020-03-09 00:00:00-04:00,133.5399932861328
2020-03-10 00:00:00-04:00,146.07000732421875
2020-03-11 00:00:00-04:00,137.39999389648438
2020-03-12 00:00:00-04:00,118.80000305175781
2020-03-13 00:00:00-04:00,127.94999694824219
2020-03-16 00:00:00-04:00,116.73999786376953
2020-03-17 00:00:00-04:00,118.23999786376953
2020-03-18 00:00:00-04:00,136.92999267578125
2020-03-19 00:00:00-04:00,139.6300048828125
2020-03-20 00:00:00-04:00,141.74000549316406
2020-03-23 00:00:00-04:00,167.44000244140625
2020-03-24 00:00:00-04:00,162.02000427246094
2020-03-25 00:00:00-04:00,142.11000061035156
2020-03-26 00:00:00-04:00,159.5
2020-03-27 00:00:00-04:00,164.16000366210938
2020-03-30 00:00:00-04:00,163.55999755859375
2020-03-31 00:00:00-04:00,155.00999450683594
2020-04-01 00:00:00-04:00,162.52999877929688
2020-04-02 00:00:00-04:00,159.32000732421875
2020-04-03 00:00:00-04:00,156.2100067138672
2020-04-06 00:00:00-04:00,150.1300048828125
2020-04-07 00:00:00-04:00,141.25
2020-04-08 00:00:00-04:00,139.10000610351562
2020-04-09 00:00:00-04:00,146.66000366210938
2020-04-13 00:00:00-04:00,154.1300048828125
2020-04-14 00:00:00-04:00,157.3300018310547
2020-04-15 00:00:00-04:00,171.77000427246094
2020-04-16 00:00:00-04:00,174.25
2020-04-17 00:00:00-04:00,173.27000427246094
2020-04-20 00:00:00-04:00,181.4600067138672
2020-04-21 00:00:00-04:00,172.38999938964844
2020-04-22 00:00:00-04:00,179.64999389648438
2020-04-23 00:00:00-04:00,187.72999572753906
2020-04-24 00:00:00-04:00,193.52999877929688
2020-04-27 00:00:00-04:00,194.88999938964844
2020-04-28 00:00:00-04:00,181.14999389648438
2020-04-29 00:00:00-04:00,175.10000610351562
2020-04-30 00:00:00-04:00,164.58999633789062
2020-05-01 00:00:00-04:00,169.42999267578125
2020-05-04 00:00:00-04:00,174.3000030517578
2020-05-05 00:00:00-04:00,169.58999633789062
2020-05-06 00:00:00-04:00,176.00999450683594
2020-05-07 00:00:00-04:00,174.92999267578125
2020-05-08 00:00:00-04:00,176.5
2020-05-11 00:00:00-04:00,190.6199951171875
2020-05-12 00:00:00-04:00,184.14999389648438
2020-05-13 00:00:00-04:00,188.19000244140625
2020-05-14 00:00:00-04:00,179.5399932861328
2020-05-15 00:00:00-04:00,184.22999572753906
2020-05-18 00:00:00-04:00,172.1999969482422
2020-05-19 00:00:00-04:00,175.66000366210938
2020-05-20 00:00:00-04:00,171.27000427246094
2020-05-21 00:00:00-04:00,174.99000549316406
2020-05-22 00:00:00-04:00,174.17999267578125
2020-05-26 00:00:00-04:00,164.47000122070312
2020-05-27 00:00:00-04:00,162.63999938964844
2020-05-28 00:00:00-04:00,166.89999389648438
2020-05-29 00:00:00-04:00,174.05999755859375
2020-06-01 00:00:00-04:00,173.6199951171875
2020-06-02 00:00:00-04:00,169.8699951171875
2020-06-03 00:00:00-04:00,164.58999633789062
2020-06-04 00:00:00-04:00,157.14999389648438
2020-06-05 00:00:00-04:00,161.64999389648438
2020-06-08 00:00:00-04:00,166.35000610351562
2020-06-09 00:00:00-04:00,168.8300018310547
2020-06-10 00:00:00-04:00,176.7100067138672
2020-06-11 00:00:00-04:00,173.72999572753906
2020-06-12 00:00:00-04:00,172.27000427246094
2020-06-15 00:00:00-04:00,188.27999877929688
2020-06-16 00:00:00-04:00,188.41000366210938
2020-06-17 00:00:00-04:00,192.05999755859375
2020-06-18 00:00:00-04:00,191.97999572753906
2020-06-19 00:00:00-04:00,201.52999877929688
2020-06-22 00:00:00-04:00,204.94000244140625
2020-06-23 00:00:00-04:00,198.0800018310547
2020-06-24 00:00:00-04:00,197.00999450683594
2020-06-25 00:00:00-04:00,201.6999969482422
2020-06-26 00:00:00-04:00,193.25999450683594
2020-06-29 00:00:00-04:00,187.35000610351562
2020-06-30 00:00:00-04:00,190.83999633789062
2020-07-01 00:00:00-04:00,198.85000610351562
2020-07-02 00:00:00-04:00,208.88999938964844
2020-07-06 00:00:00-04:00,218.0
2020-07-07 00:00:00-04:00,217.25999450683594
2020-07-08 00:00:00-04:00,224.52999877929688
2020-07-09 00:00:00-04:00,228.42999267578125
2020-07-10 00:00:00-04:00,228.97999572753906
2020-07-13 00:00:00-04:00,218.4499969482422
2020-07-14 00:00:00-04:00,209.22000122070312
2020-07-15 00:00:00-04:00,221.8300018310547
2020-07-16 00:00:00-04:00,218.55999755859375
2020-07-17 00:00:00-04:00,217.77000427246094
2020-07-20 00:00:00-04:00,227.27000427246094
2020-07-21 00:00:00-04:00,226.66000366210938
2020-07-22 00:00:00-04:00,223.97999572753906
2020-07-23 00:00:00-04:00,219.8800048828125
2020-07-24 00:00:00-04:00,212.85000610351562
2020-07-27 00:00:00-04:00,212.75
2020-07-28 00:00:00-04:00,212.67999267578125
2020-07-29 00:00:00-04:00,218.25
2020-07-30 00:00:00-04:00,237.07000732421875
2020-07-31 00:00:00-04:00,237.6300048828125
2020-08-03 00:00:00-04:00,237.13999938964844
2020-08-04 00:00:00-04:00,249.4199981689453
2020-08-05 00:00:00-04:00,202.00999450683594
2020-08-06 00:00:00-04:00,212.5
2020-08-07 00:00:00-04:00,193.72000122070312
2020-08-10 00:00:00-04:00,193.74000549316406
2020-08-11 00:00:00-04:00,183.75
2020-08-12 00:00:00-04:00,185.08999633789062
2020-08-13 00:00:00-04:00,192.0800018310547
2020-08-14 00:00:00-04:00,187.5
2020-08-17 00:00:00-04:00,205.02000427246094
2020-08-18 00:00:00-04:00,217.27999877929688
2020-08-19 00:00:00-04:00,216.50999450683594
2020-08-20 00:00:00-04:00,218.41000366210938
2020-08-21 00:00:00-04:00,223.41000366210938
2020-08-24 00:00:00-04:00,210.6300048828125
2020-08-25 00:00:00-04:00,212.00999450683594
2020-08-26 00:00:00-04:00,214.57000732421875
2020-08-27 00:00:00-04:00,215.77000427246094
2020-08-28 00:00:00-04:00,208.57000732421875
2020-08-31 00:00:00-04:00,215.69000244140625
2020-09-01 00:00:00-04:00,224.1999969482422
2020-09-02 00:00:00-04:00,223.14999389648438
2020-09-03 00:00:00-04:00,203.02000427246094
2020-09-04 00:00:00-04:00,198.2899932861328
2020-09-08 00:00:00-04:00,192.85000610351562
2020-09-09 00:00:00-04:00,200.77000427246094
2020-09-10 00:00:00-04:00,198.13999938964844
2020-09-11 00:00:00-04:00,189.91000366210938
2020-09-14 00:00:00-04:00,193.36000061035156
2020-09-15 00:00:00-04:00,194.7100067138672
2020-09-16 00:00:00-04:00,193.52000427246094
2020-09-17 00:00:00-04:00,199.27999877929688
2020-09-18 00:00:00-04:00,205.42999267578125
2020-09-21 00:00:00-04:00,202.66000366210938
2020-09-22 00:00:00-04:00,215.27999877929688
2020-09-23 00:00:00-04:00,209.22000122070312
2020-09-24 00:00:00-04:00,203.9499969482422
2020-09-25 00:00:00-04:00,219.0
2020-09-28 00:00:00-04:00,215.08999633789062
2020-09-29 00:00:00-04:00,217.33999633789062
2020-09-30 00:00:00-04:00,219.24000549316406
2020-10-01 00:00:00-04:00,220.67999267578125
2020-10-02 00:00:00-04:00,221.60000610351562
2020-10-05 00:00:00-04:00,225.2100067138672
2020-10-06 00:00:00-04:00,217.72000122070312
2020-10-07 00:00:00-04:00,222.85000610351562
2020-10-08 00:00:00-04:00,221.47999572753906
2020-10-09 00:00:00-04:00,218.11000061035156
2020-10-12 00:00:00-04:00,218.0
2020-10-13 00:00:00-04:00,231.8000030517578
2020-10-14 00:00:00-04:00,230.4499969482422
2020-10-15 00:00:00-04:00,224.35000610351562
2020-10-16 00:00:00-04:00,221.2899932861328
2020-10-19 00:00:00-04:00,223.69000244140625
2020-10-20 00:00:00-04:00,222.22999572753906
2020-10-21 00:00:00-04:00,216.77000427246094
2020-10-22 00:00:00-04:00,214.8000030517578
2020-10-23 00:00:00-04:00,216.32000732421875
2020-10-26 00:00:00-04:00,212.14999389648438
2020-10-27 00:00:00-04:00,223.05999755859375
2020-10-28 00:00:00-04:00,226.94000244140625
2020-10-29 00:00:00-04:00,217.88999938964844
2020-10-30 00:00:00-04:00,196.4600067138672
2020-11-02 00:00:00-05:00,190.39999389648438
2020-11-03 00:00:00-05:00,195.24000549316406
2020-11-04 00:00:00-05:00,198.74000549316406
2020-11-05 00:00:00-05:00,208.50999450683594
2020-11-06 00:00:00-05:00,206.13999938964844
2020-11-09 00:00:00-05:00,177.97999572753906
2020-11-10 00:00:00-05:00,172.44000244140625
2020-11-11 00:00:00-05:00,182.5500030517578
2020-11-12 00:00:00-05:00,186.99000549316406
2020-11-13 00:00:00-05:00,183.07000732421875
2020-11-16 00:00:00-05:00,177.0
2020-11-17 00:00:00-05:00,179.33999633789062
2020-11-18 00:00:00-05:00,181.8699951171875
2020-11-19 00:00:00-05:00,191.19000244140625
2020-11-20 00:00:00-05:00,200.0
2020-11-23 00:00:00-05:00,194.00999450683594
2020-11-24 00:00:00-05:00,186.4199981689453
2020-11-25 00:00:00-05:00,190.58999633789062
2020-11-27 00:00:00-05:00,196.4499969482422
2020-11-30 00:00:00-05:00,198.77000427246094
2020-12-01 00:00:00-05:00,195.19000244140625
2020-12-02 00:00:00-05:00,195.02999877929688
2020-12-03 00:00:00-05:00,197.2100067138672
2020-12-04 00:00:00-05:00,203.66000366210938
2020-12-07 00:00:00-05:00,197.3000030517578
2020-12-08 00:00:00-05:00,198.25999450683594
2020-12-09 00:00:00-05:00,192.27999877929688
2020-12-10 00:00:00-05:00,199.00999450683594
2020-12-11 00:00:00-05:00,199.5800018310547
2020-12-14 00:00:00-05:00,194.6300048828125
2020-12-15 00:00:00-05:00,196.11000061035156
2020-12-16 00:00:00-05:00,187.07000732421875
2020-12-17 00:00:00-05:00,196.80999755859375
2020-12-18 00:00:00-05:00,196.33999633789062
2020-12-21 00:00:00-05:00,199.75
2020-12-22 00:00:00-05:00,206.0399932861328
2020-12-23 00:00:00-05:00,209.4199981689453
2020-12-24 00:00:00-05:00,207.9499969482422
2020-12-28 00:00:00-05:00,197.8300018310547
2020-12-29 00:00:00-05:00,198.97999572753906
2020-12-30 00:00:00-05:00,203.57000732421875
2020-12-31 00:00:00-05:00,199.9600067138672
2021-01-04 00:00:00-05:00,200.6300048828125
2021-01-05 00:00:00-05:00,200.97000122070312
2021-01-06 00:00:00-05:00,204.14999389648438
2021-01-07 00:00:00-05:00,228.77999877929688
2021-01-08 00:00:00-05:00,227.77999877929688
2021-01-11 00:00:00-05:00,220.86000061035156
2021-01-12 00:00:00-05:00,230.08999633789062
2021-01-13 00:00:00-05:00,231.7899932861328
2021-01-14 00:00:00-05:00,225.5399932861328
2021-01-15 00:00:00-05:00,225.25
2021-01-19 00:00:00-05:00,232.72000122070312
2021-01-20 00:00:00-05:00,246.74000549316406
2021-01-21 00:00:00-05:00,245.5
2021-01-22 00:00:00-05:00,263.0
2021-01-25 00:00:00-05:00,287.0899963378906
2021-01-26 00:00:00-05:00,286.2300109863281
2021-01-27 00:00:00-05:00,273.94000244140625
2021-01-28 00:00:00-05:00,262.8399963378906
2021-01-29 00:00:00-05:00,263.8299865722656
2021-02-01 00:00:00-05:00,264.1000061035156
2021-02-02 00:00:00-05:00,266.8599853515625
2021-02-03 00:00:00-05:00,271.4100036621094
2021-02-04 00:00:00-05:00,276.8399963378906
2021-02-05 00:00:00-05:00,285.0299987792969
2021-02-08 00:00:00-05:00,294.5400085449219
2021-02-09 00:00:00-05:00,288.5
2021-02-10 00:00:00-05:00,290.42999267578125
2021-02-11 00:00:00-05:00,283.69000244140625
2021-02-12 00:00:00-05:00,293.6600036621094
2021-02-16 00:00:00-05:00,291.2099914550781
2021-02-17 00:00:00-05:00,287.8599853515625
2021-02-18 00:00:00-05:00,283.1000061035156
2021-02-19 00:00:00-05:00,292.510009765625
2021-02-22 00:00:00-05:00,268.760009765625
2021-02-23 00:00:00-05:00,256.0
2021-02-24 00:00:00-05:00,254.52999877929688
2021-02-25 00:00:00-05:00,219.5500030517578
2021-02-26 00:00:00-05:00,221.08999633789062
2021-03-01 00:00:00-05:00,223.38999938964844
2021-03-02 00:00:00-05:00,217.9199981689453
2021-03-03 00:00:00-05:00,203.19000244140625
2021-03-04 00:00:00-05:00,195.97999572753906
2021-03-05 00:00:00-05:00,189.69000244140625
2021-03-08 00:00:00-05:00,176.64999389648438
2021-03-09 00:00:00-05:00,193.0399932861328
2021-03-10 00:00:00-05:00,184.4499969482422
2021-03-11 00:00:00-05:00,198.77000427246094
2021-03-12 00:00:00-05:00,197.9499969482422
2021-03-15 00:00:00-04:00,201.24000549316406
2021-03-16 00:00:00-04:00,198.75999450683594
2021-03-17 00:00:00-04:00,190.10000610351562
2021-03-18 00:00:00-04:00,185.42999267578125
2021-03-19 00:00:00-04:00,190.97999572753906
2021-03-22 00:00:00-04:00,197.27999877929688
2021-03-23 00:00:00-04:00,193.74000549316406
2021-03-24 00:00:00-04:00,181.99000549316406
2021-03-25 00:00:00-04:00,176.16000366210938
2021-03-26 00:00:00-04:00,176.88999938964844
2021-03-29 00:00:00-04:00,171.3000030517578
2021-03-30 00:00:00-04:00,174.74000549316406
2021-03-31 00:00:00-04:00,181.75
2021-04-01 00:00:00-04:00,182.7899932861328
2021-04-05 00:00:00-04:00,181.25
2021-04-06 00:00:00-04:00,181.86000061035156
2021-04-07 00:00:00-04:00,178.0
2021-04-08 00:00:00-04:00,182.30999755859375
2021-04-09 00:00:00-04:00,181.25999450683594
2021-04-12 00:00:00-04:00,182.00999450683594
2021-04-13 00:00:00-04:00,189.25
2021-04-14 00:00:00-04:00,188.11000061035156
2021-04-15 00:00:00-04:00,192.3800048828125
2021-04-16 00:00:00-04:00,190.10000610351562
2021-04-19 00:00:00-04:00,184.08999633789062
2021-04-20 00:00:00-04:00,180.91000366210938
2021-04-21 00:00:00-04:00,182.8300018310547
2021-04-22 00:00:00-04:00,181.4199981689453
2021-04-23 00:00:00-04:00,182.4499969482422
2021-04-26 00:00:00-04:00,190.05999755859375
2021-04-27 00:00:00-04:00,189.9499969482422
2021-04-28 00:00:00-04:00,186.30999755859375
2021-04-29 00:00:00-04:00,170.86000061035156
2021-04-30 00:00:00-04:00,172.35000610351562
2021-05-03 00:00:00-04:00,163.2100067138672
2021-05-04 00:00:00-04:00,158.3699951171875
2021-05-05 00:00:00-04:00,156.99000549316406
2021-05-06 00:00:00-04:00,151.89999389648438
2021-05-07 00:00:00-04:00,151.0399932861328
2021-05-10 00:00:00-04:00,141.0500030517578
2021-05-11 00:00:00-04:00,145.7899932861328
2021-05-12 00:00:00-04:00,140.0800018310547
2021-05-13 00:00:00-04:00,132.7100067138672
2021-05-14 00:00:00-04:00,139.67999267578125
2021-05-17 00:00:00-04:00,137.36000061035156
2021-05-18 00:00:00-04:00,139.38999938964844
2021-05-19 00:00:00-04:00,136.91000366210938
2021-05-20 00:00:00-04:00,141.2899932861328
2021-05-21 00:00:00-04:00,140.52000427246094
2021-05-24 00:00:00-04:00,142.3300018310547
2021-05-25 00:00:00-04:00,144.4600067138672
2021-05-26 00:00:00-04:00,148.32000732421875
2021-05-27 00:00:00-04:00,149.0
2021-05-28 00:00:00-04:00,150.5800018310547
2021-06-01 00:00:00-04:00,152.36000061035156
2021-06-02 00:00:00-04:00,152.74000549316406
2021-06-03 00:00:00-04:00,146.58999633789062
2021-06-04 00:00:00-04:00,146.57000732421875
2021-06-07 00:00:00-04:00,151.9499969482422
2021-06-08 00:00:00-04:00,152.92999267578125
2021-06-09 00:00:00-04:00,150.42999267578125
2021-06-10 00:00:00-04:00,154.2899932861328
2021-06-11 00:00:00-04:00,154.82000732421875
2021-06-14 00:00:00-04:00,157.47999572753906
2021-06-15 00:00:00-04:00,152.42999267578125
2021-06-16 00:00:00-04:00,151.72999572753906
2021-06-17 00:00:00-04:00,155.8000030517578
2021-06-18 00:00:00-04:00,156.30999755859375
2021-06-21 00:00:00-04:00,155.38999938964844
2021-06-22 00:00:00-04:00,157.6300048828125
2021-06-23 00:00:00-04:00,160.5
2021-06-24 00:00:00-04:00,163.27000427246094
2021-06-25 00:00:00-04:00,165.10000610351562
2021-06-28 00:00:00-04:00,170.4199981689453
2021-06-29 00:00:00-04:00,171.36000061035156
2021-06-30 00:00:00-04:00,166.2899932861328
2021-07-01 00:00:00-04:00,164.63999938964844
2021-07-02 00:00:00-04:00,164.25999450683594
2021-07-06 00:00:00-04:00,163.52999877929688
2021-07-07 00:00:00-04:00,158.25999450683594
2021-07-08 00:00:00-04:00,157.94000244140625
2021-07-09 00:00:00-04:00,158.60000610351562
2021-07-12 00:00:00-04:00,155.99000549316406
2021-07-13 00:00:00-04:00,154.2100067138672
2021-07-14 00:00:00-04:00,148.85000610351562
2021-07-15 00:00:00-04:00,146.2100067138672
2021-07-16 00:00:00-04:00,146.77999877929688
2021-07-19 00:00:00-04:00,151.3699951171875
2021-07-20 00:00:00-04:00,154.8300018310547
2021-07-21 00:00:00-04:00,153.32000732421875
2021-07-22 00:00:00-04:00,152.8699951171875
2021-07-23 00:00:00-04:00,151.58999633789062
2021-07-26 00:00:00-04:00,149.75
2021-07-27 00:00:00-04:00,151.00999450683594
2021-07-28 00:00:00-04:00,151.80999755859375
2021-07-29 00:00:00-04:00,156.02999877929688
2021-07-30 00:00:00-04:00,148.4499969482422
2021-08-02 00:00:00-04:00,150.05999755859375
2021-08-03 00:00:00-04:00,151.41000366210938
2021-08-04 00:00:00-04:00,149.72999572753906
2021-08-05 00:00:00-04:00,153.02999877929688
2021-08-06 00:00:00-04:00,149.25999450683594
2021-08-09 00:00:00-04:00,150.47999572753906
2021-08-10 00:00:00-04:00,146.7899932861328
2021-08-11 00:00:00-04:00,144.44000244140625
2021-08-12 00:00:00-04:00,145.3000030517578
2021-08-13 00:00:00-04:00,144.0
2021-08-16 00:00:00-04:00,139.1699981689453
2021-08-17 00:00:00-04:00,138.94000244140625
2021-08-18 00:00:00-04:00,138.22999572753906
2021-08-19 00:00:00-04:00,135.60000610351562
2021-08-20 00:00:00-04:00,140.17999267578125
2021-08-23 00:00:00-04:00,144.5500030517578
2021-08-24 00:00:00-04:00,145.0800018310547
2021-08-25 00:00:00-04:00,144.66000366210938
2021-08-26 00:00:00-04:00,141.5500030517578
2021-08-27 00:00:00-04:00,142.8300018310547
2021-08-30 00:00:00-04:00,144.3000030517578
2021-08-31 00:00:00-04:00,144.4199981689453
2021-09-01 00:00:00-04:00,145.67999267578125
2021-09-02 00:00:00-04:00,145.44000244140625
2021-09-03 00:00:00-04:00,144.55999755859375
2021-09-07 00:00:00-04:00,142.97999572753906
2021-09-08 00:00:00-04:00,139.86000061035156
2021-09-09 00:00:00-04:00,142.4199981689453
2021-09-10 00:00:00-04:00,142.07000732421875
2021-09-13 00:00:00-04:00,139.2899932861328
2021-09-14 00:00:00-04:00,133.72000122070312
2021-09-15 00:00:00-04:00,133.9600067138672
2021-09-16 00:00:00-04:00,136.02000427246094
2021-09-17 00:00:00-04:00,143.16000366210938
2021-09-20 00:00:00-04:00,135.52000427246094
2021-09-21 00:00:00-04:00,138.60000610351562
2021-09-22 00:00:00-04:00,138.6699981689453
2021-09-23 00:00:00-04:00,138.8000030517578
2021-09-24 00:00:00-04:00,134.89999389648438
2021-09-27 00:00:00-04:00,134.74000549316406
2021-09-28 00:00:00-04:00,130.25
2021-09-29 00:00:00-04:00,125.91999816894531
2021-09-30 00:00:00-04:00,126.80999755859375
2021-10-01 00:00:00-04:00,126.70999908447266
2021-10-04 00:00:00-04:00,122.4000015258789
2021-10-05 00:00:00-04:00,124.31999969482422
2021-10-06 00:00:00-04:00,126.30999755859375
2021-10-07 00:00:00-04:00,130.8000030517578
2021-10-08 00:00:00-04:00,131.5500030517578
2021-10-11 00:00:00-04:00,129.61000061035156
2021-10-12 00:00:00-04:00,131.67999267578125
2021-10-13 00:00:00-04:00,136.02000427246094
2021-10-14 00:00:00-04:00,136.8800048828125
2021-10-15 00:00:00-04:00,135.39999389648438
2021-10-18 00:00:00-04:00,136.2100067138672
2021-10-19 00:00:00-04:00,139.75999450683594
2021-10-20 00:00:00-04:00,140.47999572753906
2021-10-21 00:00:00-04:00,140.52999877929688
2021-10-22 00:00:00-04:00,137.7899932861328
2021-10-25 00:00:00-04:00,141.97999572753906
2021-10-26 00:00:00-04:00,141.3000030517578
2021-10-27 00:00:00-04:00,138.6300048828125
2021-10-28 00:00:00-04:00,149.17999267578125
2021-10-29 00:00:00-04:00,149.58999633789062
2021-11-01 00:00:00-04:00,151.52999877929688
2021-11-02 00:00:00-04:00,147.4199981689453
2021-11-03 00:00:00-04:00,154.2899932861328
2021-11-04 00:00:00-04:00,150.0
2021-11-05 00:00:00-04:00,146.24000549316406
2021-11-08 00:00:00-05:00,146.24000549316406
2021-11-09 00:00:00-05:00,143.05999755859375
2021-11-10 00:00:00-05:00,137.0399932861328
2021-11-11 00:00:00-05:00,135.55999755859375
2021-11-12 00:00:00-05:00,136.4199981689453
2021-11-15 00:00:00-05:00,134.92999267578125
2021-11-16 00:00:00-05:00,135.99000549316406
2021-11-17 00:00:00-05:00,134.85000610351562
2021-11-18 00:00:00-05:00,124.0
2021-11-19 00:00:00-05:00,116.98999786376953
2021-11-22 00:00:00-05:00,109.08000183105469
2021-11-23 00:00:00-05:00,103.2300033569336
2021-11-24 00:00:00-05:00,106.0
2021-11-26 00:00:00-05:00,109.61000061035156
2021-11-29 00:00:00-05:00,106.41000366210938
2021-11-30 00:00:00-05:00,101.25
2021-12-01 00:00:00-05:00,93.44000244140625
2021-12-02 00:00:00-05:00,96.5999984741211
2021-12-03 00:00:00-05:00,92.43000030517578
2021-12-06 00:00:00-05:00,94.77999877929688
2021-12-07 00:00:00-05:00,98.41000366210938
2021-12-08 00:00:00-05:00,102.05000305175781
2021-12-09 00:00:00-05:00,94.9800033569336
2021-12-10 00:00:00-05:00,94.01000213623047
2021-12-13 00:00:00-05:00,92.54000091552734
2021-12-14 00:00:00-05:00,92.16999816894531
2021-12-15 00:00:00-05:00,92.94000244140625
2021-12-16 00:00:00-05:00,87.43000030517578
2021-12-17 00:00:00-05:00,97.7699966430664
2021-12-20 00:00:00-05:00,95.51000213623047
2021-12-21 00:00:00-05:00,96.70999908447266
2021-12-22 00:00:00-05:00,94.37999725341797
2021-12-23 00:00:00-05:00,95.08999633789062
2021-12-27 00:00:00-05:00,93.54000091552734
2021-12-28 00:00:00-05:00,91.11000061035156
2021-12-29 00:00:00-05:00,90.12000274658203
2021-12-30 00:00:00-05:00,94.3499984741211
2021-12-31 00:00:00-05:00,91.81999969482422
2022-01-03 00:00:00-05:00,95.08000183105469
2022-01-04 00:00:00-05:00,91.47000122070312
2022-01-05 00:00:00-05:00,84.31999969482422
2022-01-06 00:00:00-05:00,81.76000213623047
2022-01-07 00:00:00-05:00,82.18000030517578
2022-01-10 00:00:00-05:00,82.18000030517578
2022-01-11 00:00:00-05:00,86.31999969482422
2022-01-12 00:00:00-05:00,81.87999725341797
2022-01-13 00:00:00-05:00,78.5
2022-01-14 00:00:00-05:00,79.56999969482422
2022-01-18 00:00:00-05:00,75.69999694824219
2022-01-19 00:00:00-05:00,75.51000213623047
2022-01-20 00:00:00-05:00,76.19000244140625
2022-01-21 00:00:00-05:00,72.9000015258789
2022-01-24 00:00:00-05:00,75.16000366210938
2022-01-25 00:00:00-05:00,72.02999877929688
2022-01-26 00:00:00-05:00,69.58000183105469
2022-01-27 00:00:00-05:00,67.44000244140625
2022-01-28 00:00:00-05:00,70.4000015258789
2022-01-31 00:00:00-05:00,76.70999908447266
2022-02-01 00:00:00-05:00,80.33999633789062
2022-02-02 00:00:00-05:00,76.88999938964844
2022-02-03 00:00:00-05:00,72.86000061035156
2022-02-04 00:00:00-05:00,74.55000305175781
2022-02-07 00:00:00-05:00,74.52999877929688
2022-02-08 00:00:00-05:00,69.94999694824219
2022-02-09 00:00:00-05:00,75.88999938964844
2022-02-10 00:00:00-05:00,73.41000366210938
2022-02-11 00:00:00-05:00,72.83000183105469
2022-02-14 00:00:00-05:00,70.83999633789062
2022-02-15 00:00:00-05:00,74.93000030517578
2022-02-16 00:00:00-05:00,73.7699966430664
2022-02-17 00:00:00-05:00,70.48999786376953
2022-02-18 00:00:00-05:00,65.0
2022-02-22 00:00:00-05:00,65.30000305175781
2022-02-23 00:00:00-05:00,61.459999084472656
2022-02-24 00:00:00-05:00,68.94000244140625
2022-02-25 00:00:00-05:00,70.73999786376953
2022-02-28 00:00:00-05:00,75.91000366210938
2022-03-01 00:00:00-05:00,74.20999908447266
2022-03-02 00:00:00-05:00,72.48999786376953
2022-03-03 00:00:00-05:00,69.16999816894531
2022-03-04 00:00:00-05:00,66.77999877929688
2022-03-07 00:00:00-05:00,63.70000076293945
2022-03-08 00:00:00-05:00,63.54999923706055
2022-03-09 00:00:00-05:00,66.2699966430664
2022-03-10 00:00:00-05:00,60.2400016784668
2022-03-11 00:00:00-05:00,54.61000061035156
2022-03-14 00:00:00-04:00,50.790000915527344
2022-03-15 00:00:00-04:00,54.529998779296875
2022-03-16 00:00:00-04:00,60.72999954223633
2022-03-17 00:00:00-04:00,63.939998626708984
2022-03-18 00:00:00-04:00,68.95999908447266
2022-03-21 00:00:00-04:00,66.69000244140625
2022-03-22 00:00:00-04:00,69.87999725341797
2022-03-23 00:00:00-04:00,69.22000122070312
2022-03-24 00:00:00-04:00,69.38999938964844
2022-03-25 00:00:00-04:00,66.70999908447266
2022-03-28 00:00:00-04:00,69.81999969482422
2022-03-29 00:00:00-04:00,76.16999816894531
2022-03-30 00:00:00-04:00,73.06999969482422
2022-03-31 00:00:00-04:00,72.12999725341797
2022-04-01 00:00:00-04:00,73.7699966430664
2022-04-04 00:00:00-04:00,75.86000061035156
2022-04-05 00:00:00-04:00,71.22000122070312
2022-04-06 00:00:00-04:00,67.69999694824219
2022-04-07 00:00:00-04:00,68.79000091552734
2022-04-08 00:00:00-04:00,66.05999755859375
2022-04-11 00:00:00-04:00,65.80999755859375
2022-04-12 00:00:00-04:00,66.7699966430664
2022-04-13 00:00:00-04:00,68.79000091552734
